Number of planted triclusters: 50
Tricluster coverage: 4.43856%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


(68, 8, 5), X=[27,60,72,87,97,100,103,110,129,138,149,152,162,177,180,193,198,217,233,260,287,316,353,367,408,448,452,475,483,486,497,506,522,523,548,580,581,587,590,598,600,610,614,628,639,670,677,684,687,701,716,729,747,788,790,798,803,806,867,870,871,882,906,913,922,923,950,996], Y=[0,1,6,9,23,27,28,46], Z=[7,9,13,24,43], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 7
X	y0	y1	y6	y9	y23	y27	y28	y46
x722	6	6	6	6	6	6	6	6
x724	6	6	6	6	6	6	6	6
x727	6	6	6	6	6	6	6	6
x735	6	6	6	6	6	6	6	6
x738	6	6	6	6	6	6	6	6
x747	6	6	6	6	6	6	6	6
x751	6	6	6	6	6	6	6	6
x754	6	6	6	6	6	6	6	6
x763	6	6	6	6	6	6	6	6
x765	6	6	6	6	6	6	6	6
x781	6	6	6	6	6	6	6	6
x789	6	6	6	6	6	6	6	6
x854	6	6	6	6	6	6	6	6
x857	6	6	6	6	6	6	6	6
x866	6	6	6	6	6	6	6	6
x891	6	6	6	6	6	6	6	6
x893	6	6	6	6	6	6	6	6
x902	6	6	6	6	6	6	6	6
x935	6	6	6	6	6	6	6	6
x947	6	6	6	6	6	6	6	6
x949	6	6	6	6	6	6	6	6
x955	6	6	6	6	6	6	6	6
x963	6	6	6	6	6	6	6	6
x985	6	6	6	6	6	6	6	6

Context: 36
X	y3	y5	y15	y19	y28	y30	y35	y38
x7	6	6	6	6	6	6	6	6
x13	6	6	6	6	6	6	6	6
x29	6	6	6	6	6	6	6	6
x48	6	6	6	6	6	6	6	6
x54	6	6	6	6	6	6	6	6
x57	6	6	6	6	6	6	6	6
x59	6	6	6	6	6	6	6	6
x68	6	6	6	6	6	6	6	6
x70	6	6	6	6	6	6	6	6
x71	6	6	6	6	6	6	6	6
x92	6	6	6	6	6	6	6	6
x94	6	6	6	6	6	6	6	6
x97	6	6	6	6	6	6	6	6
x101	6	6	6	6	6	6	6	6
x105	6	6	6	6	6	6	6	6
x106	6	6	6	6	6	6	6	6
x116	6	6	6	6	6	6	6	6
x119	6	6	6	6	6	6	6	6
x129	6	6	6	6	6	6	6	6
x130	6	6	6	6	6	6	6	6
x135	6	6	6	6	6	6	6	6
x156	6	6	6	6	6	6	6	6
x204	6	6	6	6	6	6	6	6
x206	6	6	6	6	6	6	6	6
x211	6	6	6	6	6	6	6	6
x217	6	6	6	6	6	6	6	6
x218	6	6	6	6	6	6	6	6
x262	6	6	6	6	6	6	6	6
x266	6	6	6	6	6	6	6	6
x271	6	6	6	6	6	6	6	6
x275	6	6	6	6	6	6	6	6
x288	6	6	6	6	6	6	6	6
x306	6	6	6	6	6	6	6	6
x318	6	6	6	6	6	6	6	6
x319	6	6	6	6	6	6	6	6
x330	6	6	6	6	6	6	6	6
x331	6	6	6	6	6	6	6	6
x338	6	6	6	6	6	6	6	6
x372	6	6	6	6	6	6	6	6
x373	6	6	6	6	6	6	6	6
x404	6	6	6	6	6	6	6	6
x405	6	6	6	6	6	6	6	6
x417	6	6	6	6	6	6	6	6
x443	6	6	6	6	6	6	6	6
x448	6	6	6	6	6	6	6	6
x462	6	6	6	6	6	6	6	6
x465	6	6	6	6	6	6	6	6
x486	6	6	6	6	6	6	6	6
x508	6	6	6	6	6	6	6	6
x515	6	6	6	6	6	6	6	6
x529	6	6	6	6	6	6	6	6
x545	6	6	6	6	6	6	6	6
x548	6	6	6	6	6	6	6	6
x557	6	6	6	6	6	6	6	6
x558	6	6	6	6	6	6	6	6
x567	6	6	6	6	6	6	6	6
x585	6	6	6	6	6	6	6	6
x598	6	6	6	6	6	6	6	6
x601	6	6	6	6	6	6	6	6
x603	6	6	6	6	6	6	6	6
x617	6	6	6	6	6	6	6	6
x644	6	6	6	6	6	6	6	6
x648	6	6	6	6	6	6	6	6
x656	6	6	6	6	6	6	6	6
x657	6	6	6	6	6	6	6	6
x667	6	6	6	6	6	6	6	6
x671	6	6	6	6	6	6	6	6
x676	6	6	6	6	6	6	6	6
x689	6	6	6	6	6	6	6	6
x696	6	6	6	6	6	6	6	6
x713	6	6	6	6	6	6	6	6
x722	6	6	6	6	6	6	6	6
x724	6	6	6	6	6	6	6	6
x727	6	6	6	6	6	6	6	6
x735	6	6	6	6	6	6	6	6
x738	6	6	6	6	6	6	6	6
x747	6	6	6	6	6	6	6	6
x751	6	6	6	6	6	6	6	6
x754	6	6	6	6	6	6	6	6
x763	6	6	6	6	6	6	6	6
x765	6	6	6	6	6	6	6	6
x781	6	6	6	6	6	6	6	6
x789	6	6	6	6	6	6	6	6
x854	6	6	6	6	6	6	6	6
x857	6	6	6	6	6	6	6	6
x866	6	6	6	6	6	6	6	6
x891	6	6	6	6	6	6	6	6
x893	6	6	6	6	6	6	6	6
x902	6	6	6	6	6	6	6	6
x935	6	6	6	6	6	6	6	6
x947	6	6	6	6	6	6	6	6
x949	6	6	6	6	6	6	6	6
x955	6	6	6	6	6	6	6	6
x963	6	6	6	6	6	6	6	6
x985	6	6	6	6	6	6	6	6

(64, 9, 9), X=[11,64,92,94,108,118,119,159,166,168,204,206,241,263,291,292,301,305,313,334,365,368,449,507,531,549,550,589,595,603,611,612,622,631,633,637,642,652,654,667,674,686,724,725,758,773,801,807,823,840,842,844,880,890,896,903,931,932,940,947,952,954,955,965], Y=[1,4,9,13,17,36,37,40,46], Z=[0,9,15,19,29,31,32,35,42], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 0
X	y1	y4	y9	y13	y17	y36	y37	y40	y46
x11	0	0	0	0	0	0	0	0	0
x64	0	0	0	0	0	0	0	0	0
x92	0	0	0	0	0	0	0	0	0
x94	0	0	0	0	0	0	0	0	0
x108	0	0	0	0	0	0	0	0	0
x118	0	0	0	0	0	0	0	0	0
x119	0	0	0	0	0	0	0	0	0
x159	0	0	0	0	0	0	0	0	0
x166	0	0	0	0	0	0	0	0	0
x168	0	0	0	0	0	0	0	0	0
x204	0	0	0	0	0	0	0	0	0
x206	0	0	0	0	0	0	0	0	0
x241	0	0	0	0	0	0	0	0	0
x263	0	0	0	0	0	0	0	0	0
x291	0	0	0	0	0	0	0	0	0
x292	0	0	0	0	0	0	0	0	0
x301	0	0	0	0	0	0	0	0	0
x305	0	0	0	0	0	0	0	0	0
x313	0	0	0	0	0	0	0	0	0
x334	0	0	0	0	0	0	0	0	0
x365	0	0	0	0	0	0	0	0	0
x368	0	0	0	0	0	0	0	0	0
x449	0	0	0	0	0	0	0	0	0
x507	0	0	0	0	0	0	0	0	0
x531	0	0	0	0	0	0	0	0	0
x549	0	0	0	0	0	0	0	0	0
x550	0	0	0	0	0	0	0	0	0
x589	0	0	0	0	0	0	0	0	0
x595	0	0	0	0	0	0	0	0	0
x603	0	0	0	0	0	0	0	0	0
x611	0	0	0	0	0	0	0	0	0
x612	0	0	0	0	0	0	0	0	0
x622	0	0	0	0	0	0	0	0	0
x631	0	0	0	0	0	0	0	0	0
x633	0	0	0	0	0	0	0	0	0
x637	0	0	0	0	0	0	0	0	0
x642	0	0	0	0	0	0	0	0	0
x652	0	0	0	0	0	0	0	0	0
x654	0	0	0	0	0	0	0	0	0
x667	0	0	0	0	0	0	0	0	0
x674	0	0	0	0	0	0	0	0	0
x686	0	0	0	0	0	0	0	0	0
x724	0	0	0	0	0	0	0	0	0
x725	0	0	0	0	0	0	0	0	0
x758	0	0	0	0	0	0	0	0	0
x773	0	0	0	0	0	0	0	0	0
x801	0	0	0	0	0	0	0	0	0
x807	0	0	0	0	0	0	0	0	0
x823	0	0	0	0	0	0	0	0	0
x840	0	0	0	0	0	0	0	0	0
x842	0	0	0	0	0	0	0	0	0
x844	0	0	0	0	0	0	0	0	0
x880	0	0	0	0	0	0	0	0	0
x890	0	0	0	0	0	0	0	0	0
x896	0	0	0	0	0	0	0	0	0
x903	0	0	0	0	0	0	0	0	0
x931	0	0	0	0	0	0	0	0	0
x932	0	0	0	0	0	0	0	0	0
x940	0	0	0	0	0	0	0	0	0
x947	0	0	0	0	0	0	0	0	0
x952	0	0	0	0	0	0	0	0	0
x954	0	0	0	0	0	0	0	0	0
x955	0	0	0	0	0	0	0	0	0
x965	0	0	0	0	0	0	0	0	0

Context: 9
X	y1	y4	y9	y13	y17	y36	y37	y40	y46
x11	0	0	0	0	0	0	0	0	0
x64	0	0	0	0	0	0	0	0	0
x92	0	0	0	0	0	0	0	0	0
x94	0	0	0	0	0	0	0	0	0
x108	0	0	0	0	0	0	0	0	0
x118	0	0	0	0	0	0	0	0	0
x119	0	0	0	0	0	0	0	0	0
x159	0	0	0	0	0	0	0	0	0
x166	0	0	0	0	0	0	0	0	0
x168	0	0	0	0	0	0	0	0	0
x204	0	0	0	0	0	0	0	0	0
x206	0	0	0	0	0	0	0	0	0
x241	0	0	0	0	0	0	0	0	0
x263	0	0	0	0	0	0	0	0	0
x291	0	0	0	0	0	0	0	0	0
x292	0	0	0	0	0	0	0	0	0
x301	0	0	0	0	0	0	0	0	0
x305	0	0	0	0	0	0	0	0	0
x313	0	0	0	0	0	0	0	0	0
x334	0	0	0	0	0	0	0	0	0
x365	0	0	0	0	0	0	0	0	0
x368	0	0	0	0	0	0	0	0	0
x449	0	0	0	0	0	0	0	0	0
x507	0	0	0	0	0	0	0	0	0
x531	0	0	0	0	0	0	0	0	0
x549	0	0	0	0	0	0	0	0	0
x550	0	0	0	0	0	0	0	0	0
x589	0	0	0	0	0	0	0	0	0
x595	0	0	0	0	0	0	0	0	0
x603	0	0	0	0	0	0	0	0	0
x611	0	0	0	0	0	0	0	0	0
x612	0	0	0	0	0	0	0	0	0
x622	0	0	0	0	0	0	0	0	0
x631	0	0	0	0	0	0	0	0	0
x633	0	0	0	0	0	0	0	0	0
x637	0	0	0	0	0	0	0	0	0
x642	0	0	0	0	0	0	0	0	0
x652	0	0	0	0	0	0	0	0	0
x654	0	0	0	0	0	0	0	0	0
x667	0	0	0	0	0	0	0	0	0
x674	0	0	0	0	0	0	0	0	0
x686	0	0	0	0	0	0	0	0	0
x724	0	0	0	0	0	0	0	0	0
x725	0	0	0	0	0	0	0	0	0
x758	0	0	0	0	0	0	0	0	0
x773	0	0	0	0	0	0	0	0	0
x801	0	0	0	0	0	0	0	0	0
x807	0	0	0	0	0	0	0	0	0
x823	0	0	0	0	0	0	0	0	0
x840	0	0	0	0	0	0	0	0	0
x842	0	0	0	0	0	0	0	0	0
x844	0	0	0	0	0	0	0	0	0
x880	0	0	0	0	0	0	0	0	0
x890	0	0	0	0	0	0	0	0	0
x896	0	0	0	0	0	0	0	0	0
x903	0	0	0	0	0	0	0	0	0
x931	0	0	0	0	0	0	0	0	0
x932	0	0	0	0	0	0	0	0	0
x940	0	0	0	0	0	0	0	0	0
x947	0	0	0	0	0	0	0	0	0
x952	0	0	0	0	0	0	0	0	0
x954	0	0	0	0	0	0	0	0	0
x955	0	0	0	0	0	0	0	0	0
x965	0	0	0	0	0	0	0	0	0

Context: 15
X	y1	y4	y9	y13	y17	y36	y37	y40	y46
x11	0	0	0	0	0	0	0	0	0
x64	0	0	0	0	0	0	0	0	0
x92	0	0	0	0	0	0	0	0	0
x94	0	0	0	0	0	0	0	0	0
x108	0	0	0	0	0	0	0	0	0
x118	0	0	0	0	0	0	0	0	0
x119	0	0	0	0	0	0	0	0	0
x159	0	0	0	0	0	0	0	0	0
x166	0	0	0	0	0	0	0	0	0
x168	0	0	0	0	0	0	0	0	0
x204	0	0	0	0	0	0	0	0	0
x206	0	0	0	0	0	0	0	0	0
x241	0	0	0	0	0	0	0	0	0
x263	0	0	0	0	0	0	0	0	0
x291	0	0	0	0	0	0	0	0	0
x292	0	0	0	0	0	0	0	0	0
x301	0	0	0	0	0	0	0	0	0
x305	0	0	0	0	0	0	0	0	0
x313	0	0	0	0	0	0	0	0	0
x334	0	0	0	0	0	0	0	0	0
x365	0	0	0	0	0	0	0	0	0
x368	0	0	0	0	0	0	0	0	0
x449	0	0	0	0	0	0	0	0	0
x507	0	0	0	0	0	0	0	0	0
x531	0	0	0	0	0	0	0	0	0
x549	0	0	0	0	0	0	0	0	0
x550	0	0	0	0	0	0	0	0	0
x589	0	0	0	0	0	0	0	0	0
x595	0	0	0	0	0	0	0	0	0
x603	0	0	0	0	0	0	0	0	0
x611	0	0	0	0	0	0	0	0	0
x612	0	0	0	0	0	0	0	0	0
x622	0	0	0	0	0	0	0	0	0
x631	0	0	0	0	0	0	0	0	0
x633	0	0	0	0	0	0	0	0	0
x637	0	0	0	0	0	0	0	0	0
x642	0	0	0	0	0	0	0	0	0
x652	0	0	0	0	0	0	0	0	0
x654	0	0	0	0	0	0	0	0	0
x667	0	0	0	0	0	0	0	0	0
x674	0	0	0	0	0	0	0	0	0
x686	0	0	0	0	0	0	0	0	0
x724	0	0	0	0	0	0	0	0	0
x725	0	0	0	0	0	0	0	0	0
x758	0	0	0	0	0	0	0	0	0
x773	0	0	0	0	0	0	0	0	0
x801	0	0	0	0	0	0	0	0	0
x807	0	0	0	0	0	0	0	0	0
x823	0	0	0	0	0	0	0	0	0
x840	0	0	0	0	0	0	0	0	0
x842	0	0	0	0	0	0	0	0	0
x844	0	0	0	0	0	0	0	0	0
x880	0	0	0	0	0	0	0	0	0
x890	0	0	0	0	0	0	0	0	0
x896	0	0	0	0	0	0	0	0	0
x903	0	0	0	0	0	0	0	0	0
x931	0	0	0	0	0	0	0	0	0
x932	0	0	0	0	0	0	0	0	0
x940	0	0	0	0	0	0	0	0	0
x947	0	0	0	0	0	0	0	0	0
x952	0	0	0	0	0	0	0	0	0
x954	0	0	0	0	0	0	0	0	0
x955	0	0	0	0	0	0	0	0	0
x965	0	0	0	0	0	0	0	0	0

Context: 19
X	y1	y4	y9	y13	y17	y36	y37	y40	y46
x11	0	0	0	0	0	0	0	0	0
x64	0	0	0	0	0	0	0	0	0
x92	0	0	0	0	0	0	0	0	0
x94	0	0	0	0	0	0	0	0	0
x108	0	0	0	0	0	0	0	0	0
x118	0	0	0	0	0	0	0	0	0
x119	0	0	0	0	0	0	0	0	0
x159	0	0	0	0	0	0	0	0	0
x166	0	0	0	0	0	0	0	0	0
x168	0	0	0	0	0	0	0	0	0
x204	0	0	0	0	0	0	0	0	0
x206	0	0	0	0	0	0	0	0	0
x241	0	0	0	0	0	0	0	0	0
x263	0	0	0	0	0	0	0	0	0
x291	0	0	0	0	0	0	0	0	0
x292	0	0	0	0	0	0	0	0	0
x301	0	0	0	0	0	0	0	0	0
x305	0	0	0	0	0	0	0	0	0
x313	0	0	0	0	0	0	0	0	0
x334	0	0	0	0	0	0	0	0	0
x365	0	0	0	0	0	0	0	0	0
x368	0	0	0	0	0	0	0	0	0
x449	0	0	0	0	0	0	0	0	0
x507	0	0	0	0	0	0	0	0	0
x531	0	0	0	0	0	0	0	0	0
x549	0	0	0	0	0	0	0	0	0
x550	0	0	0	0	0	0	0	0	0
x589	0	0	0	0	0	0	0	0	0
x595	0	0	0	0	0	0	0	0	0
x603	0	0	0	0	0	0	0	0	0
x611	0	0	0	0	0	0	0	0	0
x612	0	0	0	0	0	0	0	0	0
x622	0	0	0	0	0	0	0	0	0
x631	0	0	0	0	0	0	0	0	0
x633	0	0	0	0	0	0	0	0	0
x637	0	0	0	0	0	0	0	0	0
x642	0	0	0	0	0	0	0	0	0
x652	0	0	0	0	0	0	0	0	0
x654	0	0	0	0	0	0	0	0	0
x667	0	0	0	0	0	0	0	0	0
x674	0	0	0	0	0	0	0	0	0
x686	0	0	0	0	0	0	0	0	0
x724	0	0	0	0	0	0	0	0	0
x725	0	0	0	0	0	0	0	0	0
x758	0	0	0	0	0	0	0	0	0
x773	0	0	0	0	0	0	0	0	0
x801	0	0	0	0	0	0	0	0	0
x807	0	0	0	0	0	0	0	0	0
x823	0	0	0	0	0	0	0	0	0
x840	0	0	0	0	0	0	0	0	0
x842	0	0	0	0	0	0	0	0	0
x844	0	0	0	0	0	0	0	0	0
x880	0	0	0	0	0	0	0	0	0
x890	0	0	0	0	0	0	0	0	0
x896	0	0	0	0	0	0	0	0	0
x903	0	0	0	0	0	0	0	0	0
x931	0	0	0	0	0	0	0	0	0
x932	0	0	0	0	0	0	0	0	0
x940	0	0	0	0	0	0	0	0	0
x947	0	0	0	0	0	0	0	0	0
x952	0	0	0	0	0	0	0	0	0
x954	0	0	0	0	0	0	0	0	0
x955	0	0	0	0	0	0	0	0	0
x965	0	0	0	0	0	0	0	0	0

Context: 29
X	y1	y4	y9	y13	y17	y36	y37	y40	y46
x11	0	0	0	0	0	0	0	0	0
x64	0	0	0	0	0	0	0	0	0
x92	0	0	0	0	0	0	0	0	0
x94	0	0	0	0	0	0	0	0	0
x108	0	0	0	0	0	0	0	0	0
x118	0	0	0	0	0	0	0	0	0
x119	0	0	0	0	0	0	0	0	0
x159	0	0	0	0	0	0	0	0	0
x166	0	0	0	0	0	0	0	0	0
x168	0	0	0	0	0	0	0	0	0
x204	0	0	0	0	0	0	0	0	0
x206	0	0	0	0	0	0	0	0	0
x241	0	0	0	0	0	0	0	0	0
x263	0	0	0	0	0	0	0	0	0
x291	0	0	0	0	0	0	0	0	0
x292	0	0	0	0	0	0	0	0	0
x301	0	0	0	0	0	0	0	0	0
x305	0	0	0	0	0	0	0	0	0
x313	0	0	0	0	0	0	0	0	0
x334	0	0	0	0	0	0	0	0	0
x365	0	0	0	0	0	0	0	0	0
x368	0	0	0	0	0	0	0	0	0
x449	0	0	0	0	0	0	0	0	0
x507	0	0	0	0	0	0	0	0	0
x531	0	0	0	0	0	0	0	0	0
x549	0	0	0	0	0	0	0	0	0
x550	0	0	0	0	0	0	0	0	0
x589	0	0	0	0	0	0	0	0	0
x595	0	0	0	0	0	0	0	0	0
x603	0	0	0	0	0	0	0	0	0
x611	0	0	0	0	0	0	0	0	0
x612	0	0	0	0	0	0	0	0	0
x622	0	0	0	0	0	0	0	0	0
x631	0	0	0	0	0	0	0	0	0
x633	0	0	0	0	0	0	0	0	0
x637	0	0	0	0	0	0	0	0	0
x642	0	0	0	0	0	0	0	0	0
x652	0	0	0	0	0	0	0	0	0
x654	0	0	0	0	0	0	0	0	0
x667	0	0	0	0	0	0	0	0	0
x674	0	0	0	0	0	0	0	0	0
x686	0	0	0	0	0	0	0	0	0
x724	0	0	0	0	0	0	0	0	0
x725	0	0	0	0	0	0	0	0	0
x758	0	0	0	0	0	0	0	0	0
x773	0	0	0	0	0	0	0	0	0
x801	0	0	0	0	0	0	0	0	0
x807	0	0	0	0	0	0	0	0	0
x823	0	0	0	0	0	0	0	0	0
x840	0	0	0	0	0	0	0	0	0
x842	0	0	0	0	0	0	0	0	0
x844	0	0	0	0	0	0	0	0	0
x880	0	0	0	0	0	0	0	0	0
x890	0	0	0	0	0	0	0	0	0
x896	0	0	0	0	0	0	0	0	0
x903	0	0	0	0	0	0	0	0	0
x931	0	0	0	0	0	0	0	0	0
x932	0	0	0	0	0	0	0	0	0
x940	0	0	0	0	0	0	0	0	0
x947	0	0	0	0	0	0	0	0	0
x952	0	0	0	0	0	0	0	0	0
x954	0	0	0	0	0	0	0	0	0
x955	0	0	0	0	0	0	0	0	0
x965	0	0	0	0	0	0	0	0	0

Context: 31
X	y1	y4	y9	y13	y17	y36	y37	y40	y46
x11	0	0	0	0	0	0	0	0	0
x64	0	0	0	0	0	0	0	0	0
x92	0	0	0	0	0	0	0	0	0
x94	0	0	0	0	0	0	0	0	0
x108	0	0	0	0	0	0	0	0	0
x118	0	0	0	0	0	0	0	0	0
x119	0	0	0	0	0	0	0	0	0
x159	0	0	0	0	0	0	0	0	0
x166	0	0	0	0	0	0	0	0	0
x168	0	0	0	0	0	0	0	0	0
x204	0	0	0	0	0	0	0	0	0
x206	0	0	0	0	0	0	0	0	0
x241	0	0	0	0	0	0	0	0	0
x263	0	0	0	0	0	0	0	0	0
x291	0	0	0	0	0	0	0	0	0
x292	0	0	0	0	0	0	0	0	0
x301	0	0	0	0	0	0	0	0	0
x305	0	0	0	0	0	0	0	0	0
x313	0	0	0	0	0	0	0	0	0
x334	0	0	0	0	0	0	0	0	0
x365	0	0	0	0	0	0	0	0	0
x368	0	0	0	0	0	0	0	0	0
x449	0	0	0	0	0	0	0	0	0
x507	0	0	0	0	0	0	0	0	0
x531	0	0	0	0	0	0	0	0	0
x549	0	0	0	0	0	0	0	0	0
x550	0	0	0	0	0	0	0	0	0
x589	0	0	0	0	0	0	0	0	0
x595	0	0	0	0	0	0	0	0	0
x603	0	0	0	0	0	0	0	0	0
x611	0	0	0	0	0	0	0	0	0
x612	0	0	0	0	0	0	0	0	0
x622	0	0	0	0	0	0	0	0	0
x631	0	0	0	0	0	0	0	0	0
x633	0	0	0	0	0	0	0	0	0
x637	0	0	0	0	0	0	0	0	0
x642	0	0	0	0	0	0	0	0	0
x652	0	0	0	0	0	0	0	0	0
x654	0	0	0	0	0	0	0	0	0
x667	0	0	0	0	0	0	0	0	0
x674	0	0	0	0	0	0	0	0	0
x686	0	0	0	0	0	0	0	0	0
x724	0	0	0	0	0	0	0	0	0
x725	0	0	0	0	0	0	0	0	0
x758	0	0	0	0	0	0	0	0	0
x773	0	0	0	0	0	0	0	0	0
x801	0	0	0	0	0	0	0	0	0
x807	0	0	0	0	0	0	0	0	0
x823	0	0	0	0	0	0	0	0	0
x840	0	0	0	0	0	0	0	0	0
x842	0	0	0	0	0	0	0	0	0
x844	0	0	0	0	0	0	0	0	0
x880	0	0	0	0	0	0	0	0	0
x890	0	0	0	0	0	0	0	0	0
x896	0	0	0	0	0	0	0	0	0
x903	0	0	0	0	0	0	0	0	0
x931	0	0	0	0	0	0	0	0	0
x932	0	0	0	0	0	0	0	0	0
x940	0	0	0	0	0	0	0	0	0
x947	0	0	0	0	0	0	0	0	0
x952	0	0	0	0	0	0	0	0	0
x954	0	0	0	0	0	0	0	0	0
x955	0	0	0	0	0	0	0	0	0
x965	0	0	0	0	0	0	0	0	0

Context: 32
X	y1	y4	y9	y13	y17	y36	y37	y40	y46
x11	0	0	0	0	0	0	0	0	0
x64	0	0	0	0	0	0	0	0	0
x92	0	0	0	0	0	0	0	0	0
x94	0	0	0	0	0	0	0	0	0
x108	0	0	0	0	0	0	0	0	0
x118	0	0	0	0	0	0	0	0	0
x119	0	0	0	0	0	0	0	0	0
x159	0	0	0	0	0	0	0	0	0
x166	0	0	0	0	0	0	0	0	0
x168	0	0	0	0	0	0	0	0	0
x204	0	0	0	0	0	0	0	0	0
x206	0	0	0	0	0	0	0	0	0
x241	0	0	0	0	0	0	0	0	0
x263	0	0	0	0	0	0	0	0	0
x291	0	0	0	0	0	0	0	0	0
x292	0	0	0	0	0	0	0	0	0
x301	0	0	0	0	0	0	0	0	0
x305	0	0	0	0	0	0	0	0	0
x313	0	0	0	0	0	0	0	0	0
x334	0	0	0	0	0	0	0	0	0
x365	0	0	0	0	0	0	0	0	0
x368	0	0	0	0	0	0	0	0	0
x449	0	0	0	0	0	0	0	0	0
x507	0	0	0	0	0	0	0	0	0
x531	0	0	0	0	0	0	0	0	0
x549	0	0	0	0	0	0	0	0	0
x550	0	0	0	0	0	0	0	0	0
x589	0	0	0	0	0	0	0	0	0
x595	0	0	0	0	0	0	0	0	0
x603	0	0	0	0	0	0	0	0	0
x611	0	0	0	0	0	0	0	0	0
x612	0	0	0	0	0	0	0	0	0
x622	0	0	0	0	0	0	0	0	0
x631	0	0	0	0	0	0	0	0	0
x633	0	0	0	0	0	0	0	0	0
x637	0	0	0	0	0	0	0	0	0
x642	0	0	0	0	0	0	0	0	0
x652	0	0	0	0	0	0	0	0	0
x654	0	0	0	0	0	0	0	0	0
x667	0	0	0	0	0	0	0	0	0
x674	0	0	0	0	0	0	0	0	0
x686	0	0	0	0	0	0	0	0	0
x724	0	0	0	0	0	0	0	0	0
x725	0	0	0	0	0	0	0	0	0
x758	0	0	0	0	0	0	0	0	0
x773	0	0	0	0	0	0	0	0	0
x801	0	0	0	0	0	0	0	0	0
x807	0	0	0	0	0	0	0	0	0
x823	0	0	0	0	0	0	0	0	0
x840	0	0	0	0	0	0	0	0	0
x842	0	0	0	0	0	0	0	0	0
x844	0	0	0	0	0	0	0	0	0
x880	0	0	0	0	0	0	0	0	0
x890	0	0	0	0	0	0	0	0	0
x896	0	0	0	0	0	0	0	0	0
x903	0	0	0	0	0	0	0	0	0
x931	0	0	0	0	0	0	0	0	0
x932	0	0	0	0	0	0	0	0	0
x940	0	0	0	0	0	0	0	0	0
x947	0	0	0	0	0	0	0	0	0
x952	0	0	0	0	0	0	0	0	0
x954	0	0	0	0	0	0	0	0	0
x955	0	0	0	0	0	0	0	0	0
x965	0	0	0	0	0	0	0	0	0

Context: 35
X	y1	y4	y9	y13	y17	y36	y37	y40	y46
x11	0	0	0	0	0	0	0	0	0
x64	0	0	0	0	0	0	0	0	0
x92	0	0	0	0	0	0	0	0	0
x94	0	0	0	0	0	0	0	0	0
x108	0	0	0	0	0	0	0	0	0
x118	0	0	0	0	0	0	0	0	0
x119	0	0	0	0	0	0	0	0	0
x159	0	0	0	0	0	0	0	0	0
x166	0	0	0	0	0	0	0	0	0
x168	0	0	0	0	0	0	0	0	0
x204	0	0	0	0	0	0	0	0	0
x206	0	0	0	0	0	0	0	0	0
x241	0	0	0	0	0	0	0	0	0
x263	0	0	0	0	0	0	0	0	0
x291	0	0	0	0	0	0	0	0	0
x292	0	0	0	0	0	0	0	0	0
x301	0	0	0	0	0	0	0	0	0
x305	0	0	0	0	0	0	0	0	0
x313	0	0	0	0	0	0	0	0	0
x334	0	0	0	0	0	0	0	0	0
x365	0	0	0	0	0	0	0	0	0
x368	0	0	0	0	0	0	0	0	0
x449	0	0	0	0	0	0	0	0	0
x507	0	0	0	0	0	0	0	0	0
x531	0	0	0	0	0	0	0	0	0
x549	0	0	0	0	0	0	0	0	0
x550	0	0	0	0	0	0	0	0	0
x589	0	0	0	0	0	0	0	0	0
x595	0	0	0	0	0	0	0	0	0
x603	0	0	0	0	0	0	0	0	0
x611	0	0	0	0	0	0	0	0	0
x612	0	0	0	0	0	0	0	0	0
x622	0	0	0	0	0	0	0	0	0
x631	0	0	0	0	0	0	0	0	0
x633	0	0	0	0	0	0	0	0	0
x637	0	0	0	0	0	0	0	0	0
x642	0	0	0	0	0	0	0	0	0
x652	0	0	0	0	0	0	0	0	0
x654	0	0	0	0	0	0	0	0	0
x667	0	0	0	0	0	0	0	0	0
x674	0	0	0	0	0	0	0	0	0
x686	0	0	0	0	0	0	0	0	0
x724	0	0	0	0	0	0	0	0	0
x725	0	0	0	0	0	0	0	0	0
x758	0	0	0	0	0	0	0	0	0
x773	0	0	0	0	0	0	0	0	0
x801	0	0	0	0	0	0	0	0	0
x807	0	0	0	0	0	0	0	0	0
x823	0	0	0	0	0	0	0	0	0
x840	0	0	0	0	0	0	0	0	0
x842	0	0	0	0	0	0	0	0	0
x844	0	0	0	0	0	0	0	0	0
x880	0	0	0	0	0	0	0	0	0
x890	0	0	0	0	0	0	0	0	0
x896	0	0	0	0	0	0	0	0	0
x903	0	0	0	0	0	0	0	0	0
x931	0	0	0	0	0	0	0	0	0
x932	0	0	0	0	0	0	0	0	0
x940	0	0	0	0	0	0	0	0	0
x947	0	0	0	0	0	0	0	0	0
x952	0	0	0	0	0	0	0	0	0
x954	0	0	0	0	0	0	0	0	0
x955	0	0	0	0	0	0	0	0	0
x965	0	0	0	0	0	0	0	0	0

Context: 42
X	y1	y4	y9	y13	y17	y36	y37	y40	y46
x11	0	0	0	0	0	0	0	0	0
